order_id,order_date,order_time,order_status,sales_channel,customer_id,customer_name,customer_age,gender,customer_segment,customer_type,customer_city,customer_state,customer_country,region,customer_postal_code,payment_method,payment_status,currency,shipping_method,warehouse,delivery_days,estimated_delivery_days,delivery_status,return_status,return_reason,customer_rating,review_sentiment,customer_review,marketing_channel,campaign_name,coupon_code,loyalty_points_earned,loyalty_points_redeemed,quantity,gross_sales,discount_amount,tax_amount,shipping_cost,net_sales,product_cost,profit,profit_margin_percentage,customer_lifetime_value,is_repeat_customer,customer_order_count,gross_sales_normalized,customer_age_scaled,customer_lifetime_value_scaled
ORD-795042,2025-11-24,06:50:04,Returned,Mobile App,CUST-008864,David Harrison,44,Female,Consumer,Loyal,Holderbury,Michigan,USA,Central,23548,Cash on Delivery,Refunded,USD,Standard,WH-006,,,Cancelled,Returned,Defective Product,,,,Organic Search,Unknown Campaign,No Coupon,0,0,5,1444.42,0.0,101.12,34.96,1580.5,743.45,802.09,50.75,4852.9800000000005,True,5,19.212468954841572,0.4642857142857143,0.1597053351711588
ORD-500472,2024-08-26,20:57:29,Completed,Mobile App,CUST-016229,Eric Watts,38,Male,VIP,Loyal,Port Kathleen,California,USA,West,70273,Buy Now Pay Later,Paid,USD,Standard,WH-010,5.0,5.0,On Time,Not Returned,Not Applicable,4.9,Positive,Best purchase I've made this year!,Direct,Default_Campaign,No Coupon,10,1,1,125.16,27.79,6.82,2.54,106.73,64.63,39.56,37.07,8659.35,True,10,8.9676892859823,0.3571428571428571,0.2855528470149168
ORD-800882,2024-12-07,00:48:51,Completed,Marketplace,CUST-022441,Heather Jones,74,Male,Consumer,Loyal,Amyview,Pennsylvania,USA,East,67772,Debit Card,Paid,USD,Same Day,WH-005,0.0,0.0,On Time,Not Returned,Not Applicable,3.2,Neutral,Not what I expected but it's okay.,Facebook Ads,Unknown Campaign,No Coupon,242,36,10,2722.7,504.78,155.25,51.370000000000005,2424.54,1479.0,894.1700000000001,36.88,22078.26,True,16,22.97367927727218,1.0,0.7292134567704901
ORD-832185,2022-04-13,16:54:46,Returned,Website,CUST-018395,Shane Pittman,26,Female,Premium,Loyal,Port Joannamouth,Wales,UK,West,43445,Buy Now Pay Later,Refunded,GBP,Economy,WH-009,,,Cancelled,Returned,Late Delivery,,,,Instagram,Unknown Campaign,No Coupon,0,0,8,2383.96,0.0,476.79,4.550000000000001,2865.3,1323.34,1537.41,53.66,9642.75,True,6,22.138432307513565,0.14285714285714285,0.3180663554618495
ORD-335612,2024-07-01,10:04:32,Pending,Social Media,CUST-016603,Rachel Hurley,32,Non-Binary,Consumer,Loyal,North Elizabethshire,Texas,USA,South,9268,PayPal,Pending,USD,Economy,WH-002,,,Cancelled,Not Returned,Not Applicable,,,,Affiliate,Influencer_Program,SAVE19,0,0,5,543.78,114.7,30.03,7.5,466.61,301.66,157.45,33.74,10412.8,True,11,14.407253490289953,0.25,0.34352601295580987
ORD-162002,2024-04-13,17:35:17,Returned,Marketplace,CUST-015947,Mary Hoffman,42,Female,Business,Loyal,West Anamouth,Northern Ireland,UK,West,10471,Cash on Delivery,Refunded,GBP,Same Day,WH-014,,,Cancelled,Returned,Damaged Product,,,,Google Ads,Google_Display,No Coupon,0,0,5,635.41,0.0,127.08,30.47,792.96,305.33,457.1600000000001,57.65,7954.49,True,9,15.101466114830297,0.4285714285714286,0.2622485236837137
ORD-850355,2021-11-28,18:07:20,Completed,Marketplace,CUST-013026,Steven Caldwell,45,Male,Business,Loyal,Ericaberg,Scotland,UK,North,16496,Credit Card,Paid,GBP,Standard,WH-005,5.0,5.0,On Time,Not Returned,Not Applicable,4.0,Positive,"Product is okay, nothing special but works.",Instagram,Insta_Stories,No Coupon,141,120,8,2084.4,921.68,232.54,17.060000000000002,1412.32,954.12,441.14,31.24,27822.6,True,14,21.320273222493565,0.4821428571428571,0.9191347981494344
ORD-636811,2024-07-25,23:59:10,Completed,Website,CUST-021879,Adam Wall,48,Female,Consumer,Loyal,Davismouth,Ohio,USA,Central,18691,Cash on Delivery,Paid,USD,Standard,WH-014,5.0,5.0,On Time,Not Returned,Not Applicable,4.3,Positive,Met my expectations. Would recommend.,Email Marketing,Unknown Campaign,No Coupon,100,97,6,1148.23,236.78,63.8,33.790000000000006,1009.04,558.18,417.0700000000001,41.33,8682.23,True,6,17.982883190069085,0.5357142857142857,0.2863093134306843
ORD-699713,2023-12-30,10:26:09,Returned,Website,CUST-016907,Theresa Soto,24,Female,Consumer,Loyal,East Johnside,Hesse,Germany,Central,87182,Debit Card,Refunded,EUR,Standard,WH-001,,,Cancelled,Returned,Other,,,,Organic Search,Unknown Campaign,SAVE15,0,0,6,3081.05,0.0,585.39,14.75,3681.19,1693.55,1972.89,53.59,14419.87,True,12,23.774715911172443,0.10714285714285715,0.4760091371092073
ORD-129501,2022-12-27,21:40:19,Completed,Website,CUST-002089,Ronald Carroll,35,Female,Consumer,Loyal,North Vickie,Baden-Württemberg,Germany,South,21917,Credit Card,Paid,EUR,Express,WH-004,4.0,3.0,Delayed,Not Returned,Not Applicable,4.1,Positive,Decent quality for the price.,Direct,Default_Campaign,No Coupon,91,26,6,1249.85,507.8,141.0,30.14,913.19,681.1800000000001,201.87,22.11,5354.280000000001,True,4,18.42956507852673,0.3035714285714286,0.17627948789075146
ORD-675796,2023-03-21,16:43:46,Completed,Social Media,CUST-017355,Patricia Beck,42,Male,Business,Loyal,Danielfurt,Scotland,UK,North,71518,Credit Card,Paid,GBP,Express,WH-003,1.0,3.0,Early,Not Returned,Not Applicable,4.0,Positive,"Product is okay, nothing special but works.",Referral,Unknown Campaign,No Coupon,165,126,11,1455.86,107.7,269.63,40.370000000000005,1658.16,673.6099999999999,944.18,56.94,9291.72,True,7,19.2559250248298,0.4285714285714286,0.3064604810769331
ORD-869011,2022-06-04,11:27:17,Completed,Website,CUST-010992,Jennifer Kennedy,61,Male,Consumer,Loyal,Smithview,Florida,USA,South,35500,Digital Wallet,Paid,USD,Economy,WH-015,5.0,5.0,On Time,Not Returned,Not Applicable,4.2,Positive,Satisfied with the purchase.,Referral,Unknown Campaign,No Coupon,137,73,2,1333.1,51.19,89.73,3.86,1375.5,803.24,568.4,41.32,7602.74,True,7,18.775215310040224,0.7678571428571428,0.2506188444115878
ORD-717550,2025-12-13,02:41:38,Completed,Website,CUST-017180,Kristine Moran,66,Female,Premium,Loyal,Jimenezfurt,North Carolina,USA,South,43185,Credit Card,Paid,USD,Economy,WH-003,9.0,9.0,On Time,Not Returned,Not Applicable,4.2,Positive,Good value for money.,Organic Search,Unknown Campaign,No Coupon,216,47,7,3173.75,1175.9,139.85,24.320000000000004,2162.02,1715.5199999999998,422.18,19.53,9518.18,True,5,23.970234008410813,0.8571428571428572,0.31394777935117796
ORD-728979,2024-03-31,06:15:05,Cancelled,Marketplace,CUST-008649,Lauren Smith,58,Female,Consumer,Loyal,Angelastad,North Carolina,USA,South,66485,Cash on Delivery,Failed,USD,Express,WH-017,,,Cancelled,Not Returned,Not Applicable,,,,TikTok,Unknown Campaign,No Coupon,0,0,8,582.65,0.0,40.79,51.44,674.88,250.97,372.47,55.19,12139.64,True,12,14.711912121129533,0.7142857142857142,0.40061938994025303
ORD-752590,2025-08-11,19:21:13,Completed,Mobile App,CUST-013428,Glenn Morgan,18,Female,Consumer,Loyal,Nicholasshire,Georgia,USA,South,61504,Debit Card,Paid,USD,Economy,WH-009,7.0,7.0,On Time,Not Returned,Not Applicable,4.0,Positive,Good product. Works as expected.,Organic Search,Unknown Campaign,No Coupon,203,182,5,1956.06,74.51,131.70999999999998,18.77,2032.03,1206.9199999999998,806.3399999999999,39.68,7328.95,True,6,20.94196637951728,0.0,0.24156670542675385
ORD-339558,2022-11-04,20:40:58,Completed,Mobile App,CUST-005549,Cindy Stone,44,Female,Premium,Loyal,New Angela,North Carolina,USA,South,64418,Digital Wallet,Paid,USD,Same Day,WH-013,0.0,0.0,Early,Not Returned,Not Applicable,3.5,Positive,Good value for money.,Referral,Unknown Campaign,No Coupon,50,47,7,801.75,361.63,30.81,36.67,507.6,396.19000000000005,74.74000000000001,14.72,8283.1,True,10,16.186381306945414,0.4642857142857143,0.273113140330802
ORD-867586,2023-10-28,12:48:40,Completed,Website,CUST-012008,Rebecca Deleon,61,Male,VIP,Loyal,Tiffanyland,North Carolina,USA,South,45057,PayPal,Paid,USD,Standard,WH-011,3.0,3.0,On Time,Not Returned,Not Applicable,3.6,Positive,"Product is okay, nothing special but works.",Direct,Unknown Campaign,No Coupon,227,149,8,2365.08,245.11,148.39,5.81,2274.17,1452.0400000000002,816.32,35.9,12280.27,True,8,22.08926675632829,0.7678571428571428,0.4052689472850692
ORD-576186,2024-11-30,17:28:41,Completed,Website,CUST-008115,William James,51,Female,Consumer,Loyal,South Yvonneburgh,New South Wales,Australia,East,44614,Credit Card,Paid,AUD,Express,WH-019,0.0,1.0,Early,Not Returned,Not Applicable,3.8,Positive,"Product is okay, nothing special but works.",Instagram,Unknown Campaign,No Coupon,95,7,5,1133.69,301.52,83.22,44.5,959.89,560.64,354.75,36.96,7514.92,True,5,17.91652102512754,0.5892857142857143,0.24771530941889958
ORD-990828,2022-01-21,10:15:17,Completed,Marketplace,CUST-004335,Samantha Stone,27,Female,Consumer,Loyal,Port Lauren,Ohio,USA,Central,10500,Debit Card,Paid,USD,Standard,WH-013,5.0,5.0,On Time,Not Returned,Not Applicable,3.5,Positive,Met my expectations. Would recommend.,Organic Search,Default_Campaign,No Coupon,112,39,7,1063.78,69.16,69.63,56.75,1121.0,505.33,558.92,49.86,8407.49,True,7,17.588025747844977,0.1607142857142857,0.2772257652196712
ORD-698977,2021-05-10,16:53:16,Returned,Website,CUST-015519,Matthew Diaz,34,Male,Premium,Loyal,West Christopher,Illinois,USA,Central,96105,Cash on Delivery,Refunded,USD,Standard,WH-008,,,Cancelled,Returned,Damaged Product,,,,TikTok,Unknown Campaign,No Coupon,0,0,3,142.89,0.0,10.0,3.14,156.03,63.72,89.17,57.15,3221.8900000000003,True,6,9.385099427260585,0.2857142857142857,0.10577767756214151
ORD-110452,2024-04-23,03:20:24,Completed,Mobile App,CUST-002388,Timothy Nelson,34,Female,Consumer,Loyal,East Megan,Ohio,USA,Central,69547,Debit Card,Pending,USD,Economy,WH-017,7.0,7.0,On Time,Not Returned,Not Applicable,4.0,Positive,Met my expectations. Would recommend.,Facebook Ads,Unknown Campaign,No Coupon,83,54,4,773.92,9.63,53.5,18.29,836.0799999999999,373.58,444.21,53.13,3993.12,True,6,16.017713820312196,0.2857142857142857,0.1312763486212507
ORD-449370,2023-03-02,10:26:28,Completed,Mobile App,CUST-021693,David Cervantes,27,Male,Premium,Loyal,Floresland,Pennsylvania,USA,East,85847,Credit Card,Paid,USD,Standard,WH-001,8.0,7.0,Delayed,Not Returned,Not Applicable,2.7,Neutral,Quality could be improved.,YouTube,Unknown Campaign,No Coupon,87,5,5,878.1600000000001,85.69,55.48,25.93,873.8800000000001,486.3,361.65,41.38,6058.9800000000005,True,7,16.627485161138015,0.1607142857142857,0.19957852124701905
ORD-264808,2025-01-07,18:15:27,Cancelled,Marketplace,CUST-024825,Adam Lee,35,Male,Consumer,Loyal,Butlerberg,New York,USA,East,80160,Buy Now Pay Later,Failed,USD,Economy,WH-018,,,Cancelled,Not Returned,Not Applicable,,,,Referral,Unknown Campaign,No Coupon,0,0,8,3528.71,0.0,247.0,10.68,3786.39,1449.31,2326.4,61.44,14970.72,True,7,24.68072069422578,0.3035714285714286,0.4942215289416182
ORD-550534,2024-10-11,07:01:09,Completed,Website,CUST-015235,Lauren Navarro,25,Male,Consumer,Loyal,North Crystal,North Carolina,USA,South,50676,Cash on Delivery,Paid,USD,Express,WH-005,3.0,2.0,Delayed,Not Returned,Not Applicable,3.4,Neutral,Quality could be improved.,Instagram,Unknown Campaign,No Coupon,106,84,3,1087.1,110.27,68.38,21.55,1066.76,620.49,424.72,39.81,8170.259999999999,True,9,17.699392634114247,0.125,0.26938238550758464
ORD-948813,2023-06-16,02:19:01,Completed,Mobile App,CUST-013581,Kristin Warren,51,Female,Business,Loyal,Kirbyview,Michigan,USA,Central,59226,Cash on Delivery,Paid,USD,Standard,WH-016,4.0,4.0,On Time,Not Returned,Not Applicable,4.1,Positive,Good product. Works as expected.,Instagram,Unknown Campaign,No Coupon,170,52,8,1807.6,237.57,109.9,26.83,1706.76,1005.21,674.72,39.53,8145.52,True,7,20.479860671744163,0.5892857142857143,0.2685644231331927
ORD-716524,2024-02-05,19:51:15,Cancelled,Mobile App,CUST-010532,Hannah Tucker,27,Female,Consumer,Loyal,Jamesport,Pennsylvania,USA,East,15284,Debit Card,Failed,USD,Standard,WH-001,,,Cancelled,Not Returned,Not Applicable,,,,Instagram,Insta_Influencer,No Coupon,0,0,3,572.46,0.0,40.07,5.72,618.25,281.79,330.74,53.5,11831.99,True,6,14.633586384928979,0.1607142857142857,0.3904477600097071
ORD-602724,2024-05-11,02:19:50,Completed,Website,CUST-007788,Larry Thomas,32,Male,Consumer,Loyal,Troyton,Florida,USA,South,41033,Digital Wallet,Paid,USD,Economy,WH-014,7.0,7.0,On Time,Not Returned,Not Applicable,3.1,Neutral,Not what I expected but it's okay.,Email Marketing,Unknown Campaign,No Coupon,25,24,1,242.67,9.74,16.31,3.12,252.36,78.35,170.89,67.72,10757.4,True,10,11.189521793914741,0.25,0.3549192964730084
ORD-200197,2025-05-18,06:05:34,Completed,Social Media,CUST-008986,Marcus Pugh,57,Male,Consumer,Loyal,East Brittany,England,UK,North,85147,PayPal,Paid,GBP,Economy,WH-019,11.0,10.0,Delayed,Not Returned,Not Applicable,3.0,Neutral,Product has some issues but it works.,Facebook Ads,Unknown Campaign,SAVE32,32,0,5,303.54,40.57,52.59,13.61,329.17,139.17999999999998,176.38,53.58,5064.360000000001,True,7,12.021993260973657,0.6964285714285714,0.1666940533077387
ORD-569761,2024-07-09,10:37:24,Completed,Website,CUST-009638,Mark Hughes,69,Female,Consumer,Loyal,East Mark,Ohio,USA,Central,30104,Debit Card,Paid,USD,Standard,WH-006,3.0,3.0,On Time,Not Returned,Not Applicable,3.2,Neutral,Product has some issues but it works.,Direct,Default_Campaign,No Coupon,213,192,9,2151.51,203.29,136.37,46.25,2130.84,1260.59,824.0,38.67,4197.77,True,6,21.511033616932007,0.9107142857142856,0.13804255718710876
ORD-523850,2024-04-01,12:38:50,Completed,Website,CUST-012876,Jennifer Bennett,40,Non-Binary,Consumer,Loyal,West Lucas,Illinois,USA,Central,10404,Debit Card,Paid,USD,Express,WH-007,1.0,1.0,On Time,Not Returned,Not Applicable,3.0,Neutral,Not what I expected but it's okay.,Google Ads,Unknown Campaign,No Coupon,5,1,1,41.06,2.58,2.69,14.62,55.79,19.45,21.72,38.93,9795.14,True,7,5.925039740832911,0.3928571428571428,0.3231047259644203
ORD-200606,2025-02-15,10:52:34,Returned,Website,CUST-022063,Marcia Colon,54,Female,Consumer,Loyal,Port Sara,Texas,USA,South,34508,Credit Card,Refunded,USD,Express,WH-017,,,Cancelled,Returned,Product Not as Expected,,,,Direct,Default_Campaign,No Coupon,0,0,4,2754.66,0.0,192.83,54.3,3001.79,1397.77,1549.72,51.63,14541.68,True,6,23.048294371275038,0.6428571428571428,0.4800364611522425
ORD-179241,2022-12-16,16:21:10,Completed,Marketplace,CUST-002522,Jason Cortez,32,Female,Consumer,Loyal,West Jacobbury,Quebec,Canada,East,6240,Cash on Delivery,Paid,CAD,Express,WH-019,3.0,3.0,On Time,Not Returned,Not Applicable,3.5,Positive,Decent quality for the price.,Organic Search,Unknown Campaign,No Coupon,94,44,11,1144.06,349.16,103.33,43.07,941.3,529.82,368.41,39.14,9837.31,True,6,17.963916962076663,0.25,0.3244989649833415
ORD-815036,2025-11-30,21:43:11,Completed,Mobile App,CUST-019752,Andrea Henry,29,Non-Binary,Consumer,Loyal,Gwendolynport,Wales,UK,West,88132,Credit Card,Paid,GBP,Express,WH-015,5.0,3.0,Delayed,Not Returned,Not Applicable,3.6,Positive,Decent quality for the price.,Affiliate,Affiliate_Partner,SAVE11,165,103,5,1463.81,109.62,270.84,25.31,1650.34,791.12,833.9100000000001,50.53,12436.6,True,6,19.285970233861878,0.1964285714285714,0.4104375834204251
ORD-148868,2025-09-03,02:52:08,Completed,Social Media,CUST-019558,William Cox,26,Female,Consumer,Loyal,East Tricia,Michigan,USA,Central,38107,Credit Card,Paid,USD,Standard,WH-012,4.0,5.0,Early,Not Returned,Not Applicable,3.5,Positive,Decent quality for the price.,Organic Search,Unknown Campaign,No Coupon,7,2,2,64.03,10.98,3.71,21.28,78.03999999999999,23.09,33.67,43.14,8200.41,True,7,7.04367742976557,0.14285714285714285,0.27037921515948116
ORD-101594,2022-12-23,18:18:42,Cancelled,Website,CUST-019888,Samantha Jackson,26,Male,Consumer,Loyal,Briannaland,Wales,UK,West,54307,Credit Card,Failed,GBP,Express,WH-016,,,Cancelled,Not Returned,Not Applicable,,,,Google Ads,Unknown Campaign,No Coupon,0,0,7,872.59,0.0,174.51999999999998,28.39,1075.5,468.48,578.63,53.8,9491.91,True,9,16.59634572013056,0.14285714285714285,0.31307923159146583
ORD-912504,2025-01-18,05:40:27,Cancelled,Mobile App,CUST-017901,Jay Shaffer,58,Male,VIP,Loyal,Ricardoton,Manitoba,Canada,Central,56209,Credit Card,Failed,CAD,Economy,WH-015,,,Cancelled,Not Returned,Not Applicable,,,,Organic Search,Unknown Campaign,No Coupon,0,0,5,845.11,0.0,109.87,30.11,985.09,378.31,576.6700000000001,58.54,4791.19,True,4,16.440450378975278,0.7142857142857142,0.15766241297577951
ORD-532073,2024-10-12,20:08:39,Returned,Mobile App,CUST-014519,Tonya Santos,42,Male,Premium,Loyal,Lake Brianshire,California,USA,West,63102,Credit Card,Refunded,USD,Express,WH-011,,,Cancelled,Returned,Wrong Product,,,,YouTube,Unknown Campaign,No Coupon,0,0,7,1290.41,0.0,90.32,27.520000000000003,1408.25,817.76,562.97,39.98,9478.16,True,10,18.600100699150993,0.4285714285714286,0.3126246243704517
ORD-396649,2022-08-20,22:55:17,Completed,Mobile App,CUST-016055,Dave Henderson,61,Male,Premium,Loyal,Lake Brettmouth,Georgia,USA,South,75377,Bank Transfer,Paid,USD,Express,WH-005,7.0,3.0,Delayed,Not Returned,Not Applicable,3.5,Positive,Decent quality for the price.,Email Marketing,Weekly_Newsletter,SAVE42,197,171,6,2391.64,578.17,126.94,33.04,1973.45,994.8,945.61,47.92,4735.55,True,7,22.158346581398355,0.7678571428571428,0.15582282419198115
ORD-439712,2024-01-28,01:21:48,Completed,Website,CUST-008466,Gloria Watkins,35,Female,Premium,Loyal,North Steven,Georgia,USA,South,19790,Digital Wallet,Paid,USD,Standard,WH-019,7.0,7.0,On Time,Not Returned,Not Applicable,4.3,Positive,"Product is okay, nothing special but works.",Direct,Unknown Campaign,No Coupon,135,3,12,1394.13,144.6,87.46000000000001,21.91,1358.9,666.49,670.5,49.34,10179.38,True,10,19.018251370643835,0.3035714285714286,0.33580860077187347
ORD-951789,2023-01-23,15:11:13,Completed,Website,CUST-016373,Christopher Hardy,44,Female,Premium,Loyal,East Nichole,Wales,UK,West,97895,PayPal,Paid,GBP,Economy,WH-007,9.0,9.0,On Time,Not Returned,Not Applicable,3.9,Positive,Good value for money.,Organic Search,Default_Campaign,No Coupon,48,3,3,431.74,42.23,77.89999999999999,19.38,486.79,233.5,233.91,48.05,9790.24,True,7,13.42419655621075,0.4642857142857143,0.3229427204820225
ORD-669895,2022-08-28,12:47:20,Completed,Website,CUST-016836,Debra Taylor,65,Female,Premium,Loyal,Chasefort,Lower Saxony,Germany,North,63072,Digital Wallet,Paid,EUR,Standard,WH-016,3.0,3.0,On Time,Not Returned,Not Applicable,3.8,Positive,Decent quality for the price.,Referral,Friend_Invite,No Coupon,123,108,5,1086.93,70.00999999999999,193.21,29.63,1239.76,460.31,749.82,60.48,7646.05,True,6,17.69858743107533,0.8392857142857142,0.2520507745019241
ORD-776016,2025-08-20,11:53:47,Completed,Website,CUST-020825,Joshua Sanders,63,Male,Consumer,Loyal,Lake Kylechester,Pennsylvania,USA,East,46222,Cash on Delivery,Paid,USD,Same Day,WH-012,0.0,0.0,On Time,Not Returned,Not Applicable,3.9,Positive,Satisfied with the purchase.,Instagram,Insta_Reels,No Coupon,17,5,3,165.96,26.03,9.8,24.05,173.78,67.44,82.29,47.35,5316.38,True,6,9.872528480642368,0.8035714285714286,0.17502642507791968
ORD-842172,2024-07-26,23:12:43,Completed,Website,CUST-012749,Scott Floyd,29,Male,Premium,Loyal,North Mitchellmouth,California,USA,West,35289,Credit Card,Paid,USD,Economy,WH-008,10.0,10.0,On Time,Not Returned,Not Applicable,4.0,Positive,Met my expectations. Would recommend.,Organic Search,Default_Campaign,No Coupon,8,6,1,107.81,26.03,5.72,0.1200000000000001,87.62,43.32,44.18,50.42,19362.62,True,11,8.512799722320437,0.1964285714285714,0.6394280346850431
ORD-444615,2022-12-23,08:10:53,Cancelled,Mobile App,CUST-021118,Donna Brown,23,Male,Business,Loyal,Sydneymouth,Northern Ireland,UK,West,42176,Credit Card,Failed,GBP,Standard,WH-002,,,Cancelled,Not Returned,Not Applicable,,,,Affiliate,Affiliate_Partner,No Coupon,0,0,5,1535.9499999999998,0.0,307.2,22.410000000000004,1865.56,768.1500000000001,1075.0,57.62,9838.8,True,6,19.553050750202395,0.0892857142857143,0.32454822787492776
ORD-262655,2023-10-26,05:56:32,Completed,Mobile App,CUST-015773,Julie Charles,69,Male,Consumer,Loyal,Rebeccaland,Michigan,USA,Central,47192,Cash on Delivery,Paid,USD,Same Day,WH-019,0.0,0.0,Early,Not Returned,Not Applicable,4.0,Positive,Good product. Works as expected.,Email Marketing,Unknown Campaign,SAVE37,126,6,11,1175.02,69.1,77.42,83.96,1267.3,600.31,583.03,46.01,5604.53,True,4,18.103489388471715,0.9107142857142856,0.18455333931320916
ORD-694676,2021-12-02,05:46:14,Completed,Website,CUST-006109,Alyssa Cunningham,35,Female,Premium,Loyal,New Georgechester,Florida,USA,South,80705,Digital Wallet,Paid,USD,Economy,WH-012,9.0,8.0,Delayed,Not Returned,Not Applicable,4.1,Positive,Satisfied with the purchase.,Organic Search,Default_Campaign,No Coupon,125,78,8,2746.55,1585.06,81.30000000000001,12.81,1255.6,1098.66,144.13,11.48,7985.83,True,11,23.02942345382507,0.3035714285714286,0.26328469752419253
ORD-174276,2021-12-22,15:06:42,Completed,Social Media,CUST-006610,Alexis Hansen,21,Female,Premium,Loyal,East Michaelton,Baden-Württemberg,Germany,South,9658,PayPal,Paid,EUR,Economy,WH-008,6.0,6.0,On Time,Not Returned,Not Applicable,4.1,Positive,Met my expectations. Would recommend.,Organic Search,Unknown Campaign,No Coupon,794,159,17,10927.6,4268.85,1265.16,22.930000000000003,7946.84,6545.63,1378.2799999999995,17.34,14532.29,True,9,33.4624456706451,0.0535714285714286,0.47972600574821905
ORD-959431,2022-12-25,19:03:46,Completed,Mobile App,CUST-018361,Blake Black,53,Male,Premium,Loyal,East Jennyview,Baden-Württemberg,Germany,South,72916,Digital Wallet,Paid,EUR,Express,WH-018,3.0,3.0,On Time,Not Returned,Not Applicable,4.0,Positive,Satisfied with the purchase.,Google Ads,Google_Search_Q1,No Coupon,386,349,10,5344.47,2122.43,612.19,27.62,3861.85,3200.57,633.6600000000001,16.41,14382.87,True,10,27.639036764812698,0.625,0.47478583040538735
ORD-598545,2023-02-04,06:22:15,Completed,Social Media,CUST-003653,Sherry Hill,19,Male,Premium,Loyal,Olsenside,New York,USA,East,93769,PayPal,Paid,USD,Standard,WH-015,5.0,6.0,Early,Not Returned,Not Applicable,5.0,Positive,Very happy with the quality and price.,Instagram,Unknown Campaign,No Coupon,10,4,1,111.51,13.98,6.83,2.66,107.02,65.45,38.91,36.36,4324.98,True,7,8.614276711292716,0.01785714285714285,0.142248417884215
ORD-862995,2025-02-23,04:38:35,Completed,Mobile App,CUST-014732,Daniel Franklin,34,Male,VIP,Loyal,Jillianville,Florida,USA,South,45029,Credit Card,Pending,USD,Economy,WH-010,7.0,7.0,On Time,Not Returned,Not Applicable,3.8,Positive,Good value for money.,Direct,Default_Campaign,No Coupon,285,208,11,3009.7300000000005,349.42,186.22,9.989999999999998,2856.52,1494.3,1352.23,47.34,16436.42,True,9,23.621202645870845,0.2857142857142857,0.5426810055845603
ORD-147211,2022-12-24,18:35:30,Pending,Social Media,CUST-023718,Kevin Davis,68,Female,VIP,Loyal,Kevinmouth,Georgia,USA,South,65965,Debit Card,Paid,USD,Economy,WH-001,,,Cancelled,Not Returned,Not Applicable,,,,Google Ads,Google_Shopping,No Coupon,0,0,13,1375.8,609.04,53.67,35.92,856.35,630.14,190.29,22.22,20052.85,True,12,18.94612741109744,0.8928571428571428,0.662248655933087
ORD-316999,2022-03-02,21:17:23,Pending,Website,CUST-005171,James Wells,41,Male,Consumer,Loyal,Reneefort,New York,USA,East,73790,Buy Now Pay Later,Paid,USD,Standard,WH-004,,,Cancelled,Not Returned,Not Applicable,,,,YouTube,Unknown Campaign,No Coupon,0,0,6,515.65,68.73,31.29,15.37,493.58,213.47,264.74,53.64,13360.67,True,8,14.176201058835433,0.4107142857142857,0.44098950303661094
ORD-574697,2024-08-04,23:04:54,Completed,Marketplace,CUST-020013,Joseph Henson,37,Male,Consumer,Loyal,West Calvinbury,Scotland,UK,North,54755,Digital Wallet,Paid,GBP,Standard,WH-009,6.0,6.0,On Time,Not Returned,Not Applicable,3.9,Positive,Good value for money.,Instagram,Insta_Reels,No Coupon,56,55,3,555.73,92.4,92.67,7.939999999999999,563.94,204.59,351.41,62.31,10373.84,True,7,14.502643852655709,0.3392857142857143,0.3422379040590309
ORD-407853,2025-07-24,12:13:17,Completed,Website,CUST-016737,Lisa Jensen,68,Male,Premium,Loyal,Gonzalezberg,Scotland,UK,North,16206,Credit Card,Pending,GBP,Economy,WH-012,11.0,9.0,Delayed,Not Returned,Not Applicable,3.0,Neutral,Not what I expected but it's okay.,Instagram,Insta_Stories,SAVE23,22,0,1,239.85,53.82,37.21,0.0,223.24,130.26,92.98,41.65,8586.02,True,6,11.147233473212902,0.8928571428571428,0.28312838537731905
ORD-301544,2023-05-05,17:41:20,Returned,Mobile App,CUST-022251,Kimberly Lewis,65,Female,Business,Loyal,Shawnhaven,New York,USA,East,32422,Digital Wallet,Refunded,USD,Standard,WH-016,,,Cancelled,Returned,Other,,,,Affiliate,Affiliate_Partner,No Coupon,0,0,2,1764.18,0.0,123.49,5.99,1893.66,990.98,896.69,47.35,20313.97,True,12,20.339229170112123,0.8392857142857142,0.6708818950277211
ORD-853100,2023-12-28,08:47:49,Completed,Website,CUST-016878,Michael Byrd,59,Female,Consumer,Loyal,Paulshire,North Rhine,Germany,West,6338,Bank Transfer,Pending,EUR,Standard,WH-004,4.0,4.0,On Time,Not Returned,Not Applicable,4.2,Positive,Good value for money.,Facebook Ads,FB_Dynamic,No Coupon,180,106,9,1712.5499999999995,217.08,284.13,27.83,1807.43,1053.04,726.5600000000001,40.2,6310.75,True,5,20.168514799389072,0.7321428571428572,0.20790262743136342
ORD-410904,2025-01-01,22:17:15,Completed,Mobile App,CUST-002468,Raymond Hines,31,Non-Binary,Consumer,Loyal,South Evanhaven,New York,USA,East,6087,Buy Now Pay Later,Paid,USD,Express,WH-013,4.0,2.0,Delayed,Not Returned,Not Applicable,3.3,Neutral,Quality could be improved.,Referral,Referral_Program,No Coupon,113,76,3,1113.2,88.82,71.71,39.43,1135.52,719.61,376.48,33.15,3266.12,True,5,17.821887279860853,0.2321428571428571,0.10724002500835651
